NPI,SERVICE_AREA_STATE,COUNTY,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP,SPECIALTY,SERVICE_AREA_COVERAGE_PROVIDER_COUNT,MULTI_PROVIDER_AREA_FLAG,PROVIDER_COVERAGE_SHARE,SERVICE_AREA_PROVIDER_DENSITY_SCORE,SERVICE_AREA_ACCESS_LEVEL
1800001739,NC,Forsyth,NC37001,NC37067-RHE,27150,Rheumatology,7,1,0.142857,4.7,CRITICAL COVERAGE
1800001740,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001741,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001742,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001743,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001744,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001745,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001746,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001747,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001748,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001749,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001750,NC,Guilford,NC37001,NC37081-CAR,27450,Cardiology,11,1,0.090909,8.05,CRITICAL COVERAGE
1800001751,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001752,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001753,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001754,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001755,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001756,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001757,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001758,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001759,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001760,NC,Guilford,NC37001,NC37081-END,27450,Endocrinology,10,1,0.1,7.28,CRITICAL COVERAGE
1800001761,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001762,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001763,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001764,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001765,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001766,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001767,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001768,NC,Guilford,NC37001,NC37081-PSY,27450,Psychiatry,8,1,0.125,6.12,CRITICAL COVERAGE
1800001769,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001770,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001771,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001772,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001773,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001774,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001775,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001776,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001777,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001778,NC,Guilford,NC37001,NC37081-PUL,27450,Pulmonary,10,1,0.1,7.28,CRITICAL COVERAGE
1800001779,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001780,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001781,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001782,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001783,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001784,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001785,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001786,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001787,NC,Guilford,NC37001,NC37081-RHE,27450,Rheumatology,9,1,0.111111,6.55,CRITICAL COVERAGE
1800001788,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001789,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001790,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001791,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001792,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001793,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001794,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001795,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001796,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001797,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001798,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001799,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001800,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001801,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001802,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001803,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001804,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001805,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001806,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001807,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001808,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001809,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001810,NC,Mecklenburg,NC37001,NC37119-CAR,28250,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001811,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001812,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001813,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001814,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001815,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001816,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001817,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001818,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001819,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001820,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001821,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001822,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001823,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001824,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001825,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001826,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001827,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001828,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001829,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001830,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001831,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001832,NC,Mecklenburg,NC37001,NC37119-END,28250,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001833,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001834,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001835,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001836,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001837,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001838,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001839,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001840,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001841,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001842,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001843,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001844,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001845,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001846,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001847,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001848,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001849,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001850,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001851,NC,Mecklenburg,NC37001,NC37119-PSY,28250,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001852,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001853,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001854,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001855,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001856,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001857,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001858,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001859,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001860,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001861,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001862,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001863,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001864,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001865,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001866,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001867,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001868,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001869,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001870,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001871,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001872,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001873,NC,Mecklenburg,NC37001,NC37119-PUL,28250,Pulmonary,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001874,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001875,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001876,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001877,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001878,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001879,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001880,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001881,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001882,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001883,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001884,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001885,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001886,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001887,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001888,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001889,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001890,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001891,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001892,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001893,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001894,NC,Mecklenburg,NC37001,NC37119-RHE,28250,Rheumatology,21,1,0.047619,17.97,CRITICAL COVERAGE
1800001895,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001896,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001897,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001898,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001899,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001900,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001901,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001902,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001903,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001904,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001905,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001906,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001907,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001908,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001909,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001910,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001911,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001912,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001913,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001914,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001915,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001916,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001917,NC,Wake,NC37001,NC37183-CAR,27650,Cardiology,23,1,0.043478,27.88,CRITICAL COVERAGE
1800001918,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001919,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001920,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001921,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001922,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001923,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001924,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001925,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001926,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001927,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001928,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001929,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001930,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001931,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001932,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001933,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001934,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001935,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001936,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001937,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001938,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001939,NC,Wake,NC37001,NC37183-END,27650,Endocrinology,22,1,0.045455,22.82,CRITICAL COVERAGE
1800001940,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001941,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001942,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001943,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001944,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001945,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001946,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001947,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001948,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001949,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001950,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001951,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001952,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001953,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001954,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001955,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
1800001956,NC,Wake,NC37001,NC37183-PSY,27650,Psychiatry,19,1,0.052632,13.45,CRITICAL COVERAGE
