COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,ACCESS_GAP_LEVEL,UC05_KEY,COUNTY_NAME
26125,Michigan,Pulmonary,Respiratory Disease,4946,1,682,2964.2,4946.0,4251.578947,5741.879972,HIGH GAP,26125|Pulmonary,Oakland County
48439,Texas,Cardiology,Heart Disease,26298,2,378,755.1,13149.0,10823.136364,15071.056217,HIGH GAP,48439|Cardiology,Tarrant County
37067,North Carolina,Cardiology,Heart Disease,11998,1,112,485.5,11998.0,10823.136364,15071.056217,HIGH GAP,37067|Cardiology,Forsyth County
48029,Texas,Pulmonary,Respiratory Disease,13643,2,853,1463.2,6821.5,4251.578947,5741.879972,HIGH GAP,48029|Pulmonary,Bexar County
26077,Michigan,Rheumatology,Arthritis,37234,2,1009,3069.2,18617.0,10453.0,13315.598761,HIGH GAP,26077|Rheumatology,Kalamazoo County
37067,North Carolina,Rheumatology,Arthritis,4529,1,687,1312.5,4529.0,10453.0,13315.598761,LOW GAP,37067|Rheumatology,Forsyth County
37183,North Carolina,Endocrinology,Diabetes,4777,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37183|Endocrinology,Wake County
48201,Texas,Pulmonary,Respiratory Disease,48011,6,2348,5410.4,8001.8333,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
37183,North Carolina,Cardiology,Heart Disease,3031,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37183|Cardiology,Wake County
26099,Michigan,Psychiatry,Mental Health Disorders,2811,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26099|Psychiatry,Macomb County
37183,North Carolina,Psychiatry,Mental Health Disorders,11734,3,2179,6152.7,3911.3333,3104.5,4291.159571,HIGH GAP,37183|Psychiatry,Wake County
48439,Texas,Cardiology,Heart Disease,15697,2,1117,1700.0,7848.5,10823.136364,15071.056217,MODERATE GAP,48439|Cardiology,Tarrant County
48439,Texas,Pulmonary,Respiratory Disease,2525,1,444,1921.5,2525.0,4251.578947,5741.879972,MODERATE GAP,48439|Pulmonary,Tarrant County
26049,Michigan,Psychiatry,Mental Health Disorders,4768,2,656,1200.8,2384.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
26125,Michigan,Psychiatry,Mental Health Disorders,3060,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26125|Psychiatry,Oakland County
37081,North Carolina,Rheumatology,Arthritis,3500,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37081|Rheumatology,Guilford County
48113,Texas,Pulmonary,Respiratory Disease,3791,1,664,2824.4,3791.0,4251.578947,5741.879972,MODERATE GAP,48113|Pulmonary,Dallas County
48085,Texas,Pulmonary,Respiratory Disease,19065,3,758,2835.9,6355.0,4251.578947,5741.879972,HIGH GAP,48085|Pulmonary,Collin County
37051,North Carolina,Rheumatology,Arthritis,14054,1,462,1686.3,14054.0,10453.0,13315.598761,HIGH GAP,37051|Rheumatology,Cumberland County
48113,Texas,Endocrinology,Diabetes,10201,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
37051,North Carolina,Endocrinology,Diabetes,65267,2,921,3694.7,32633.5,18070.0,22988.768287,HIGH GAP,37051|Endocrinology,Cumberland County
37051,North Carolina,Psychiatry,Mental Health Disorders,1632,2,1795,4578.9,816.0,3104.5,4291.159571,LOW GAP,37051|Psychiatry,Cumberland County
37183,North Carolina,Psychiatry,Mental Health Disorders,30785,1,231,976.0,30785.0,3104.5,4291.159571,CRITICAL GAP,37183|Psychiatry,Wake County
26049,Michigan,Psychiatry,Mental Health Disorders,2240,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26049|Psychiatry,Genesee County
26099,Michigan,Pulmonary,Respiratory Disease,37696,1,162,662.5,37696.0,4251.578947,5741.879972,CRITICAL GAP,26099|Pulmonary,Macomb County
48085,Texas,Pulmonary,Respiratory Disease,16258,4,344,975.2,4064.5,4251.578947,5741.879972,MODERATE GAP,48085|Pulmonary,Collin County
48201,Texas,Endocrinology,Diabetes,21255,2,1554,3516.4,10627.5,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
37081,North Carolina,Endocrinology,Diabetes,53911,2,1743,6569.2,26955.5,18070.0,22988.768287,HIGH GAP,37081|Endocrinology,Guilford County
37081,North Carolina,Rheumatology,Arthritis,2134,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37081|Rheumatology,Guilford County
48201,Texas,Cardiology,Heart Disease,16767,4,636,1813.3,4191.75,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
37051,North Carolina,Rheumatology,Arthritis,2044,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37051|Rheumatology,Cumberland County
48113,Texas,Endocrinology,Diabetes,9608,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
48113,Texas,Endocrinology,Diabetes,6030,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
37081,North Carolina,Endocrinology,Diabetes,29128,2,209,775.9,14564.0,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
48201,Texas,Endocrinology,Diabetes,64768,2,447,1667.7,32384.0,18070.0,22988.768287,HIGH GAP,48201|Endocrinology,Harris County
26077,Michigan,Rheumatology,Arthritis,44642,3,2102,3751.3,14880.6667,10453.0,13315.598761,HIGH GAP,26077|Rheumatology,Kalamazoo County
37081,North Carolina,Psychiatry,Mental Health Disorders,5171,1,431,1717.4,5171.0,3104.5,4291.159571,HIGH GAP,37081|Psychiatry,Guilford County
26049,Michigan,Rheumatology,Arthritis,8793,1,604,1629.3,8793.0,10453.0,13315.598761,MODERATE GAP,26049|Rheumatology,Genesee County
37119,North Carolina,Endocrinology,Diabetes,3333,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
37119,North Carolina,Psychiatry,Mental Health Disorders,960,2,844,3054.2,480.0,3104.5,4291.159571,LOW GAP,37119|Psychiatry,Mecklenburg County
37119,North Carolina,Endocrinology,Diabetes,3750,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
26077,Michigan,Pulmonary,Respiratory Disease,658,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26077|Pulmonary,Kalamazoo County
48085,Texas,Endocrinology,Diabetes,13722,1,421,1888.0,13722.0,18070.0,22988.768287,MODERATE GAP,48085|Endocrinology,Collin County
26163,Michigan,Rheumatology,Arthritis,10319,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
26125,Michigan,Pulmonary,Respiratory Disease,1591,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
48113,Texas,Cardiology,Heart Disease,23996,5,4036,16871.9,4799.2,10823.136364,15071.056217,LOW GAP,48113|Cardiology,Dallas County
48085,Texas,Cardiology,Heart Disease,7963,4,2750,6983.6,1990.75,10823.136364,15071.056217,LOW GAP,48085|Cardiology,Collin County
37051,North Carolina,Endocrinology,Diabetes,1045,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37067,North Carolina,Cardiology,Heart Disease,20341,2,1077,3125.3,10170.5,10823.136364,15071.056217,MODERATE GAP,37067|Cardiology,Forsyth County
37183,North Carolina,Cardiology,Heart Disease,5744,1,670,2912.2,5744.0,10823.136364,15071.056217,MODERATE GAP,37183|Cardiology,Wake County
48029,Texas,Endocrinology,Diabetes,25070,3,972,3045.9,8356.6667,18070.0,22988.768287,LOW GAP,48029|Endocrinology,Bexar County
26163,Michigan,Pulmonary,Respiratory Disease,5328,1,723,2539.8,5328.0,4251.578947,5741.879972,HIGH GAP,26163|Pulmonary,Wayne County
37119,North Carolina,Psychiatry,Mental Health Disorders,4794,1,329,1416.9,4794.0,3104.5,4291.159571,HIGH GAP,37119|Psychiatry,Mecklenburg County
26049,Michigan,Rheumatology,Arthritis,41799,1,415,778.2,41799.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
48085,Texas,Pulmonary,Respiratory Disease,1200,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48085|Pulmonary,Collin County
37119,North Carolina,Endocrinology,Diabetes,3404,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
37067,North Carolina,Rheumatology,Arthritis,1247,1,166,635.2,1247.0,10453.0,13315.598761,LOW GAP,37067|Rheumatology,Forsyth County
37081,North Carolina,Endocrinology,Diabetes,13526,1,73,315.9,13526.0,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
37119,North Carolina,Rheumatology,Arthritis,7255,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37119|Rheumatology,Mecklenburg County
26049,Michigan,Pulmonary,Respiratory Disease,963,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26049|Pulmonary,Genesee County
26163,Michigan,Rheumatology,Arthritis,15294,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
26049,Michigan,Pulmonary,Respiratory Disease,4063,1,892,1690.4,4063.0,4251.578947,5741.879972,MODERATE GAP,26049|Pulmonary,Genesee County
37067,North Carolina,Endocrinology,Diabetes,28091,2,1265,3980.9,14045.5,18070.0,22988.768287,MODERATE GAP,37067|Endocrinology,Forsyth County
37081,North Carolina,Psychiatry,Mental Health Disorders,4400,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37081|Psychiatry,Guilford County
26125,Michigan,Pulmonary,Respiratory Disease,453,1,869,3670.5,453.0,4251.578947,5741.879972,LOW GAP,26125|Pulmonary,Oakland County
37183,North Carolina,Rheumatology,Arthritis,65328,1,828,1995.3,65328.0,10453.0,13315.598761,CRITICAL GAP,37183|Rheumatology,Wake County
48113,Texas,Endocrinology,Diabetes,176115,3,1560,2793.9,58705.0,18070.0,22988.768287,CRITICAL GAP,48113|Endocrinology,Dallas County
48113,Texas,Pulmonary,Respiratory Disease,4908,4,1728,5912.0,1227.0,4251.578947,5741.879972,LOW GAP,48113|Pulmonary,Dallas County
26099,Michigan,Pulmonary,Respiratory Disease,737,1,260,1136.4,737.0,4251.578947,5741.879972,LOW GAP,26099|Pulmonary,Macomb County
48029,Texas,Cardiology,Heart Disease,3629,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
48113,Texas,Pulmonary,Respiratory Disease,15797,2,774,3355.6,7898.5,4251.578947,5741.879972,HIGH GAP,48113|Pulmonary,Dallas County
48201,Texas,Endocrinology,Diabetes,60545,4,3469,7060.5,15136.25,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
37051,North Carolina,Cardiology,Heart Disease,3463,2,1405,3694.3,1731.5,10823.136364,15071.056217,LOW GAP,37051|Cardiology,Cumberland County
48439,Texas,Endocrinology,Diabetes,34660,2,466,1517.9,17330.0,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
48201,Texas,Endocrinology,Diabetes,513926,5,4225,12264.8,102785.2,18070.0,22988.768287,CRITICAL GAP,48201|Endocrinology,Harris County
48085,Texas,Pulmonary,Respiratory Disease,11210,2,1400,5645.9,5605.0,4251.578947,5741.879972,HIGH GAP,48085|Pulmonary,Collin County
48113,Texas,Pulmonary,Respiratory Disease,4848,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
37081,North Carolina,Rheumatology,Arthritis,10197,2,466,1132.4,5098.5,10453.0,13315.598761,LOW GAP,37081|Rheumatology,Guilford County
26125,Michigan,Rheumatology,Arthritis,48350,3,2180,3912.8,16116.6667,10453.0,13315.598761,HIGH GAP,26125|Rheumatology,Oakland County
48085,Texas,Pulmonary,Respiratory Disease,7786,1,497,998.9,7786.0,4251.578947,5741.879972,HIGH GAP,48085|Pulmonary,Collin County
48201,Texas,Pulmonary,Respiratory Disease,9969,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
26099,Michigan,Pulmonary,Respiratory Disease,12741,2,416,807.7,6370.5,4251.578947,5741.879972,HIGH GAP,26099|Pulmonary,Macomb County
48085,Texas,Cardiology,Heart Disease,55157,1,865,3248.8,55157.0,10823.136364,15071.056217,CRITICAL GAP,48085|Cardiology,Collin County
37051,North Carolina,Endocrinology,Diabetes,1065,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37183,North Carolina,Psychiatry,Mental Health Disorders,4122,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
26125,Michigan,Pulmonary,Respiratory Disease,1619,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
37067,North Carolina,Rheumatology,Arthritis,6234,1,654,2103.6,6234.0,10453.0,13315.598761,MODERATE GAP,37067|Rheumatology,Forsyth County
26125,Michigan,Psychiatry,Mental Health Disorders,4156,2,1567,5491.6,2078.0,3104.5,4291.159571,MODERATE GAP,26125|Psychiatry,Oakland County
48113,Texas,Cardiology,Heart Disease,39493,2,405,1335.8,19746.5,10823.136364,15071.056217,HIGH GAP,48113|Cardiology,Dallas County
26099,Michigan,Rheumatology,Arthritis,16648,1,722,1993.0,16648.0,10453.0,13315.598761,HIGH GAP,26099|Rheumatology,Macomb County
37183,North Carolina,Psychiatry,Mental Health Disorders,5725,1,747,2911.9,5725.0,3104.5,4291.159571,HIGH GAP,37183|Psychiatry,Wake County
48439,Texas,Pulmonary,Respiratory Disease,1720,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
37119,North Carolina,Rheumatology,Arthritis,6587,1,704,2585.3,6587.0,10453.0,13315.598761,MODERATE GAP,37119|Rheumatology,Mecklenburg County
48029,Texas,Pulmonary,Respiratory Disease,7153,1,116,440.2,7153.0,4251.578947,5741.879972,HIGH GAP,48029|Pulmonary,Bexar County
26049,Michigan,Rheumatology,Arthritis,3222,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26049|Rheumatology,Genesee County
48029,Texas,Pulmonary,Respiratory Disease,3088,1,234,417.8,3088.0,4251.578947,5741.879972,MODERATE GAP,48029|Pulmonary,Bexar County
26125,Michigan,Pulmonary,Respiratory Disease,11480,2,879,1438.7,5740.0,4251.578947,5741.879972,HIGH GAP,26125|Pulmonary,Oakland County
48029,Texas,Cardiology,Heart Disease,3568,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
48113,Texas,Pulmonary,Respiratory Disease,47925,2,518,1911.1,23962.5,4251.578947,5741.879972,CRITICAL GAP,48113|Pulmonary,Dallas County
26099,Michigan,Psychiatry,Mental Health Disorders,64484,2,403,1385.5,32242.0,3104.5,4291.159571,CRITICAL GAP,26099|Psychiatry,Macomb County
37119,North Carolina,Cardiology,Heart Disease,94751,2,723,2215.5,47375.5,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
37183,North Carolina,Psychiatry,Mental Health Disorders,14880,1,122,370.2,14880.0,3104.5,4291.159571,CRITICAL GAP,37183|Psychiatry,Wake County
26077,Michigan,Pulmonary,Respiratory Disease,3305,1,187,397.0,3305.0,4251.578947,5741.879972,MODERATE GAP,26077|Pulmonary,Kalamazoo County
37067,North Carolina,Cardiology,Heart Disease,376,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37067|Cardiology,Forsyth County
48085,Texas,Cardiology,Heart Disease,1397,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48085|Cardiology,Collin County
26077,Michigan,Pulmonary,Respiratory Disease,309,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26077|Pulmonary,Kalamazoo County
48029,Texas,Endocrinology,Diabetes,76394,1,160,372.1,76394.0,18070.0,22988.768287,CRITICAL GAP,48029|Endocrinology,Bexar County
48201,Texas,Cardiology,Heart Disease,38954,1,695,2542.6,38954.0,10823.136364,15071.056217,CRITICAL GAP,48201|Cardiology,Harris County
48085,Texas,Cardiology,Heart Disease,19426,1,249,838.1,19426.0,10823.136364,15071.056217,HIGH GAP,48085|Cardiology,Collin County
37183,North Carolina,Psychiatry,Mental Health Disorders,3293,1,348,928.5,3293.0,3104.5,4291.159571,HIGH GAP,37183|Psychiatry,Wake County
37183,North Carolina,Rheumatology,Arthritis,10975,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37183|Rheumatology,Wake County
48029,Texas,Cardiology,Heart Disease,5761,2,1777,6491.9,2880.5,10823.136364,15071.056217,LOW GAP,48029|Cardiology,Bexar County
48085,Texas,Cardiology,Heart Disease,4967,2,103,189.1,2483.5,10823.136364,15071.056217,LOW GAP,48085|Cardiology,Collin County
48029,Texas,Pulmonary,Respiratory Disease,10191,3,333,1014.7,3397.0,4251.578947,5741.879972,MODERATE GAP,48029|Pulmonary,Bexar County
26049,Michigan,Pulmonary,Respiratory Disease,30678,1,262,736.4,30678.0,4251.578947,5741.879972,CRITICAL GAP,26049|Pulmonary,Genesee County
37119,North Carolina,Cardiology,Heart Disease,47502,3,929,2092.6,15834.0,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37051,North Carolina,Endocrinology,Diabetes,1036,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
48113,Texas,Cardiology,Heart Disease,2188,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
26049,Michigan,Rheumatology,Arthritis,10611,1,159,361.4,10611.0,10453.0,13315.598761,HIGH GAP,26049|Rheumatology,Genesee County
37081,North Carolina,Cardiology,Heart Disease,780,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37081|Cardiology,Guilford County
48085,Texas,Endocrinology,Diabetes,2555,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
37119,North Carolina,Cardiology,Heart Disease,283624,4,560,1408.4,70906.0,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
48085,Texas,Pulmonary,Respiratory Disease,2380,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48085|Pulmonary,Collin County
26125,Michigan,Pulmonary,Respiratory Disease,2089,2,1543,3357.1,1044.5,4251.578947,5741.879972,LOW GAP,26125|Pulmonary,Oakland County
26163,Michigan,Rheumatology,Arthritis,13061,1,129,346.0,13061.0,10453.0,13315.598761,HIGH GAP,26163|Rheumatology,Wayne County
37119,North Carolina,Endocrinology,Diabetes,9627,1,382,868.3,9627.0,18070.0,22988.768287,MODERATE GAP,37119|Endocrinology,Mecklenburg County
48113,Texas,Pulmonary,Respiratory Disease,2085,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
26163,Michigan,Psychiatry,Mental Health Disorders,33108,1,394,1121.4,33108.0,3104.5,4291.159571,CRITICAL GAP,26163|Psychiatry,Wayne County
37067,North Carolina,Psychiatry,Mental Health Disorders,2295,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37067|Psychiatry,Forsyth County
48201,Texas,Cardiology,Heart Disease,75662,1,621,1455.4,75662.0,10823.136364,15071.056217,CRITICAL GAP,48201|Cardiology,Harris County
48201,Texas,Pulmonary,Respiratory Disease,27798,2,1485,3275.6,13899.0,4251.578947,5741.879972,CRITICAL GAP,48201|Pulmonary,Harris County
37051,North Carolina,Endocrinology,Diabetes,1170,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37183,North Carolina,Rheumatology,Arthritis,20078,3,1371,4088.0,6692.6667,10453.0,13315.598761,MODERATE GAP,37183|Rheumatology,Wake County
37183,North Carolina,Psychiatry,Mental Health Disorders,2749,2,509,1404.6,1374.5,3104.5,4291.159571,LOW GAP,37183|Psychiatry,Wake County
26077,Michigan,Psychiatry,Mental Health Disorders,5400,2,311,1306.8,2700.0,3104.5,4291.159571,MODERATE GAP,26077|Psychiatry,Kalamazoo County
26077,Michigan,Psychiatry,Mental Health Disorders,1206,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26077|Psychiatry,Kalamazoo County
26077,Michigan,Pulmonary,Respiratory Disease,19988,3,266,1029.7,6662.6667,4251.578947,5741.879972,HIGH GAP,26077|Pulmonary,Kalamazoo County
26099,Michigan,Psychiatry,Mental Health Disorders,9122,2,1732,3365.7,4561.0,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
48113,Texas,Pulmonary,Respiratory Disease,2241,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
26163,Michigan,Rheumatology,Arthritis,9190,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
48113,Texas,Endocrinology,Diabetes,42295,2,453,1023.6,21147.5,18070.0,22988.768287,HIGH GAP,48113|Endocrinology,Dallas County
26125,Michigan,Rheumatology,Arthritis,117240,3,1087,2676.2,39080.0,10453.0,13315.598761,CRITICAL GAP,26125|Rheumatology,Oakland County
48201,Texas,Cardiology,Heart Disease,30045,7,3246,9647.5,4292.1429,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
37183,North Carolina,Endocrinology,Diabetes,11038,2,340,782.3,5519.0,18070.0,22988.768287,LOW GAP,37183|Endocrinology,Wake County
48029,Texas,Endocrinology,Diabetes,11489,3,2272,9005.5,3829.6667,18070.0,22988.768287,LOW GAP,48029|Endocrinology,Bexar County
48113,Texas,Endocrinology,Diabetes,11792,3,1178,3752.5,3930.6667,18070.0,22988.768287,LOW GAP,48113|Endocrinology,Dallas County
37183,North Carolina,Cardiology,Heart Disease,531,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37183|Cardiology,Wake County
37119,North Carolina,Cardiology,Heart Disease,22095,2,1785,4057.0,11047.5,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37183,North Carolina,Cardiology,Heart Disease,835,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37183|Cardiology,Wake County
26125,Michigan,Rheumatology,Arthritis,20566,1,557,2159.8,20566.0,10453.0,13315.598761,HIGH GAP,26125|Rheumatology,Oakland County
37119,North Carolina,Endocrinology,Diabetes,2649,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
48085,Texas,Endocrinology,Diabetes,4190,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
26077,Michigan,Pulmonary,Respiratory Disease,626,1,637,1607.6,626.0,4251.578947,5741.879972,LOW GAP,26077|Pulmonary,Kalamazoo County
48029,Texas,Cardiology,Heart Disease,4285,1,897,3711.4,4285.0,10823.136364,15071.056217,LOW GAP,48029|Cardiology,Bexar County
48439,Texas,Endocrinology,Diabetes,21312,2,761,1631.3,10656.0,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
48439,Texas,Pulmonary,Respiratory Disease,17942,4,2619,4073.4,4485.5,4251.578947,5741.879972,HIGH GAP,48439|Pulmonary,Tarrant County
